PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD,CSAD
35,3505,3505,2001,Soybeans,2100,800,2000,800,0.952380952,21,-99,1400,42,-99,1200,21.0,-99,1500,0.07,Northern Ontario Region 5 - Ontario
35,3505,3505,2001,"Wheat, all",5300,2100,5200,2100,0.981132075,43.8,-99,2900,230,-99,6300,44.2,-99,3000,0.03,Northern Ontario Region 5 - Ontario
35,all,all,2001,Barley,309000,125000,295000,119400,0.954692557,66.1,-99,3600,19500,-99,424600,66.1,-99,3556,-0.01,Ontario
35,all,all,2001,Corn for grain,2000000,809400,1960000,793200,0.98,103.1,-99,6500,202000,-99,5131000,103.1,-99,6469,0.00,Ontario
35,all,all,2001,Oats,102000,41300,90000,36400,0.882352941,68.9,-99,2600,6200,-99,95600,68.9,-99,2626,0.01,Ontario
35,all,all,2001,Soybeans,2250000,910500,2225000,900400,0.988888889,21.1,-99,1400,47000,-99,1279100,21.1,-99,1421,0.01,Ontario
35,all,all,2001,"Wheat, all",670500,271400,665000,269100,0.991797166,68.3,-99,4600,45400,-99,1235600,68.3,-99,4592,0.00,Ontario
35,3501,3501,2002,Barley,22900,9300,21700,8800,0.947598253,56.3,-99,3000,1223,-99,26600,56.4,-99,3023,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2002,Corn for grain,920300,372400,915000,370300,0.994241008,105.7,-99,6600,96691,-99,2456100,105.7,-99,6633,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2002,Oats,29700,12000,27900,11300,0.939393939,66.1,-99,2500,1845,-99,28500,66.1,-99,2522,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2002,Soybeans,1309400,529900,1303900,527700,0.995799603,31.9,-99,2100,41641,-99,1133300,31.9,-99,2148,0.02,Southern Ontario Region 1 - Ontario
35,3501,3501,2002,"Wheat, all",342000,138400,342000,138400,1,70.7,-99,4800,24192,-99,658400,70.7,-99,4757,-0.01,Southern Ontario Region 1 - Ontario
35,3502,3502,2002,Barley,188800,76400,182300,73800,0.965572034,59,-99,3200,10763,-99,234300,59.0,-99,3175,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2002,Corn for grain,605700,245100,599300,242500,0.989433713,123,-99,7700,73738,-99,1873000,123.0,-99,7724,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2002,Oats,28300,11500,25800,10400,0.911660777,69.8,-99,2700,1800,-99,27800,69.8,-99,2673,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2002,Soybeans,484800,196200,483100,195500,0.996493399,38.7,-99,2600,18688,-99,508600,38.7,-99,2602,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2002,"Wheat, all",290600,117600,290600,117600,1,67.6,-99,4500,19645,-99,534600,67.6,-99,4546,0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2002,Barley,38100,15400,35600,14400,0.934383202,46,-99,2500,1639,-99,35700,46.0,-99,2479,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2002,Corn for grain,156400,63300,155600,63000,0.99488491,117.5,-99,7400,18279,-99,464300,117.5,-99,7370,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2002,Oats,24700,10000,23200,9400,0.939271255,63.4,-99,2400,1470,-99,22700,63.4,-99,2415,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2002,Soybeans,116400,47100,115800,46900,0.994845361,36.7,-99,2500,4248,-99,115600,36.7,-99,2465,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2002,"Wheat, all",63300,25600,63300,25600,1,59,-99,4000,3736,-99,101700,59.0,-99,3973,-0.01,Central Ontario Region 3 - Ontario
35,3504,3504,2002,Barley,52400,21200,50300,20400,0.959923664,55.9,-99,3000,2816,-99,61300,56.0,-99,3005,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2002,Corn for grain,240900,97500,238400,96500,0.98962225,113.7,-99,7100,27114,-99,688700,113.7,-99,7137,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2002,Oats,15900,6400,11100,4500,0.698113208,58.8,-99,2200,653,-99,10100,58.8,-99,2244,0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2002,Soybeans,161500,65300,159400,64500,0.986996904,33.4,-99,2200,5323,-99,144900,33.4,-99,2247,0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2002,"Wheat, all",38800,15700,38800,15700,1,55.3,-99,3700,2147,-99,58400,55.3,-99,3720,0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2002,Barley,32700,13200,30100,12200,0.920489297,58.6,-99,3200,1760,-99,38300,58.5,-99,3139,-0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2002,Corn for grain,1700,700,1700,700,1,102.4,-99,6400,174,-99,4400,102.4,-99,6286,-0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2002,Oats,16400,6600,12000,4900,0.731707317,77.5,-99,3000,932,-99,14400,77.7,-99,2939,-0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2002,Soybeans,2900,1200,2900,1200,1,34.7,-99,2300,99,-99,2700,34.1,-99,2250,-0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2002,"Wheat, all",15300,6200,15300,6200,1,44.4,-99,3000,680,-99,18500,44.4,-99,2984,-0.01,Northern Ontario Region 5 - Ontario
35,all,all,2002,Barley,335000,135600,320000,129500,0.955223881,56.9,-99,3100,18200,-99,396300,56.9,-99,3060,-0.01,Ontario
35,all,all,2002,Corn for grain,1925000,779000,1910000,772900,0.992207792,113.1,-99,7100,216000,-99,5486700,113.1,-99,7099,0.00,Ontario
35,all,all,2002,Oats,115000,46500,100000,40500,0.869565217,67,-99,2600,6700,-99,103300,67.0,-99,2551,-0.02,Ontario
35,all,all,2002,Soybeans,2075000,839700,2065000,835700,0.995180723,33.9,-99,2300,70000,-99,1905100,33.9,-99,2280,-0.01,Ontario
35,all,all,2002,"Wheat, all",750000,303500,750000,303500,1,67.2,-99,4500,50400,-99,1371700,67.2,-99,4520,0.00,Ontario
35,3501,3501,2003,Barley,11800,4800,11000,4400,0.93220339,64.2,-99,3500,704,-99,15300,64.0,-99,3477,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2003,Corn for grain,759700,307500,729600,295300,0.960379097,133.9,-99,8400,97659,-99,2480700,133.9,-99,8401,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2003,Oats,22600,9200,21400,8700,0.946902655,75.5,-99,2900,1619,-99,25000,75.7,-99,2874,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2003,Soybeans,1187800,480700,1183500,478900,0.996379862,29.6,-99,2000,34984,-99,952100,29.6,-99,1988,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2003,"Wheat, all",581700,235400,581700,235400,1,78.7,-99,5300,457650,-99,1245500,786.7,-99,5291,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2003,Barley,140400,56800,134400,54400,0.957264957,65.8,-99,3500,8834,-99,192300,65.7,-99,3535,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2003,Corn for grain,590000,238800,571500,231300,0.968644068,118.4,-99,7400,67639,-99,1718100,118.4,-99,7428,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2003,Oats,32000,12900,28700,11600,0.896875,75.5,-99,2900,2166,-99,33400,75.5,-99,2879,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2003,Soybeans,476700,192900,471200,190700,0.988462345,35.9,-99,2400,16924,-99,460600,35.9,-99,2415,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2003,"Wheat, all",362800,146800,362800,146800,1,72.6,-99,4900,263346,-99,716700,725.9,-99,4882,0.00,Western Ontario Region 2 - Ontario
35,3503,3503,2003,Barley,29200,11800,28600,11600,0.979452055,60.7,-99,3300,1734,-99,37800,60.6,-99,3259,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2003,Corn for grain,185200,74900,181000,73200,0.977321814,104.5,-99,6600,18917,-99,480500,104.5,-99,6564,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2003,Oats,21500,8700,20200,8200,0.939534884,68,-99,2600,1375,-99,21200,68.1,-99,2585,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2003,Soybeans,159000,64300,158800,64300,0.998742138,28.3,-99,1900,4495,-99,122300,28.3,-99,1902,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2003,"Wheat, all",87400,35400,87400,35400,1,63.5,-99,4300,55554,-99,151200,635.6,-99,4271,-0.01,Central Ontario Region 3 - Ontario
35,3504,3504,2003,Barley,46500,18800,45200,18300,0.972043011,56.7,-99,3100,2562,-99,55800,56.7,-99,3049,-0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2003,Corn for grain,262900,106400,240900,97500,0.916317992,143.5,-99,9000,34551,-99,877600,143.4,-99,9001,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2003,Oats,20600,8400,19000,7700,0.922330097,63.1,-99,2400,1198,-99,18500,63.1,-99,2403,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2003,Soybeans,174500,70600,174400,70600,0.999426934,40.3,-99,2700,7022,-99,191100,40.3,-99,2707,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2003,"Wheat, all",51800,21000,51800,21000,1,52.6,-99,3500,27254,-99,74200,526.1,-99,3533,0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2003,Barley,37000,15000,35900,14500,0.97027027,65.8,-99,3500,2366,-99,51500,65.9,-99,3552,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2003,Corn for grain,2100,900,2000,800,0.952380952,117.8,-99,7400,235,-99,6000,117.5,-99,7500,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2003,Oats,23200,9400,20700,8400,0.892241379,79.4,-99,3000,1643,-99,25300,79.4,-99,3012,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2003,Soybeans,2000,800,2000,800,1,35.5,-99,2400,72,-99,2000,36.0,-99,2500,0.04,Northern Ontario Region 5 - Ontario
35,3505,3505,2003,"Wheat, all",21200,8600,21200,8600,1,52.7,-99,3500,11164,-99,30400,526.6,-99,3535,0.01,Northern Ontario Region 5 - Ontario
35,all,all,2003,Barley,265000,107200,255000,103200,0.962264151,63.5,-99,3400,16200,-99,352700,63.5,-99,3418,0.01,Ontario
35,all,all,2003,Corn for grain,1800000,728400,1725000,698100,0.958333333,127,-99,8000,219000,-99,5562900,127.0,-99,7969,0.00,Ontario
35,all,all,2003,Oats,120000,48600,110000,44500,0.916666667,72.7,-99,2800,8000,-99,123400,72.7,-99,2773,-0.01,Ontario
35,all,all,2003,Soybeans,2000000,809400,1990000,805300,0.995,31.9,-99,2100,63500,-99,1728200,31.9,-99,2146,0.02,Ontario
35,all,all,2003,"Wheat, all",1105000,447100,1105000,447100,1,73.8,-99,5000,815000,-99,2218100,737.6,-99,4961,-0.01,Ontario
35,3501,3501,2004,Barley,15400,6200,12900,5200,0.837662338,49.3,-99,2700,637,-99,13900,49.4,-99,2673,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2004,Corn for grain,706700,286000,669500,270900,0.947360974,134.6,-99,8400,90081,-99,2288200,134.5,-99,8447,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2004,Oats,22300,9000,18000,7300,0.807174888,69,-99,2600,1242,-99,19100,69.0,-99,2616,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2004,Soybeans,1212300,490600,1191800,482300,0.983089994,40.6,-99,2700,48391,-99,1317000,40.6,-99,2731,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2004,"Wheat, all",457500,185100,457500,185100,1,72.6,-99,4900,33216,-99,904000,72.6,-99,4884,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2004,Barley,138300,56000,128100,51900,0.926247289,65.6,-99,3500,8402,-99,182900,65.6,-99,3524,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2004,Corn for grain,566400,229200,537000,217300,0.94809322,125.5,-99,7900,67386,-99,1711700,125.5,-99,7877,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2004,Oats,29200,11800,26800,10900,0.917808219,73.4,-99,2800,1967,-99,30300,73.4,-99,2780,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2004,Soybeans,667600,270200,664900,269100,0.995955662,40.2,-99,2700,26758,-99,728200,40.2,-99,2706,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2004,"Wheat, all",298300,120700,298300,120700,1,69,-99,4600,20598,-99,560600,69.1,-99,4645,0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2004,Barley,29500,12000,27200,11000,0.922033898,60.9,-99,3300,1660,-99,36100,61.0,-99,3282,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2004,Oats,26700,10800,24100,9700,0.902621723,73,-99,2800,1756,-99,27100,72.9,-99,2794,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2004,Soybeans,167200,67700,167200,67700,1,35,-99,2400,5853,-99,159300,35.0,-99,2353,-0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2004,"Wheat, all",85000,34400,85000,34400,1,64.6,-99,4300,5487,-99,149300,64.6,-99,4340,0.01,Central Ontario Region 3 - Ontario
35,3504,3504,2004,Barley,48000,19400,45600,18500,0.95,63.9,-99,3400,2915,-99,63500,63.9,-99,3432,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2004,Corn for grain,271900,110000,245700,99400,0.903641045,145.7,-99,9100,35796,-99,909300,145.7,-99,9148,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2004,Oats,22900,9300,18600,7500,0.812227074,63.7,-99,2400,1187,-99,18300,63.8,-99,2440,0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2004,Soybeans,274500,111100,273500,110700,0.996357013,36.3,-99,2400,9927,-99,270200,36.3,-99,2441,0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2004,"Wheat, all",40600,16500,40600,16500,1,46,-99,3100,1871,-99,50900,46.1,-99,3085,0.00,Eastern Ontario Region 4 - Ontario
35,3505,3505,2004,Barley,33800,13700,31100,12600,0.920118343,63.9,-99,3400,1985,-99,43200,63.8,-99,3429,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2004,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2004,Oats,18900,7700,12500,5100,0.661375661,67.9,-99,2600,849,-99,13100,67.9,-99,2569,-0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2004,Soybeans,3400,1400,2500,1000,0.735294118,27.5,-99,1900,70,-99,1900,28.0,-99,1900,0.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2004,"Wheat, all",8600,3500,8600,3500,1,50,-99,3400,428,-99,11600,49.8,-99,3314,-0.03,Northern Ontario Region 5 - Ontario
35,all,all,2004,Barley,265000,107200,245000,99100,0.924528302,63.7,-99,3400,15600,-99,339600,63.7,-99,3427,0.01,Ontario
35,all,all,2004,Corn for grain,1700000,688000,1600000,647500,0.941176471,131.3,-99,8200,210000,-99,5334200,131.3,-99,8238,0.00,Ontario
35,all,all,2004,Oats,120000,48600,100000,40500,0.833333333,70,-99,2700,7000,-99,108000,70.0,-99,2667,-0.01,Ontario
35,all,all,2004,Soybeans,2325000,940900,2300000,930800,0.989247312,39.6,-99,2700,91000,-99,2476600,39.6,-99,2661,-0.01,Ontario
35,all,all,2004,"Wheat, all",890000,360200,890000,360200,1,69.2,-99,4700,61600,-99,1676500,69.2,-99,4654,-0.01,Ontario
35,3501,3501,2005,Barley,9000,3600,8100,3300,0.9,56.9,-99,3100,463,-99,10100,57.2,-99,3061,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2005,Corn for grain,746300,302000,733800,297000,0.983250703,150.8,-99,9500,110657,-99,2810800,150.8,-99,9464,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2005,Oats,27100,11000,26100,10600,0.963099631,62.6,-99,2400,1637,-99,25200,62.7,-99,2377,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2005,Soybeans,1270100,514000,1267900,513100,0.998267853,41.9,-99,2800,53106,-99,1445300,41.9,-99,2817,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2005,"Wheat, all",474300,191900,474300,191900,1,72.9,-99,4900,34569,-99,940800,72.9,-99,4903,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2005,Barley,160700,65000,153200,62000,0.953329185,56.3,-99,3000,8624,-99,187800,56.3,-99,3029,0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2005,Corn for grain,480200,194300,474900,192200,0.988962932,141.8,-99,8900,67353,-99,1710800,141.8,-99,8901,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2005,Oats,32800,13300,31200,12600,0.951219512,62.8,-99,2400,1960,-99,30200,62.8,-99,2397,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2005,Soybeans,634200,256700,633700,256500,0.999211605,41.6,-99,2800,26339,-99,716800,41.6,-99,2795,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2005,"Wheat, all",364900,147700,364900,147700,1,64.7,-99,4400,23609,-99,642500,64.7,-99,4350,-0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2005,Barley,30200,12200,28500,11600,0.943708609,39,-99,2100,1114,-99,24300,39.1,-99,2095,0.00,Central Ontario Region 3 - Ontario
35,3503,3503,2005,Corn for grain,122800,49700,115700,46800,0.94218241,113.7,-99,7100,13152,-99,334100,113.7,-99,7139,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2005,Oats,24700,10000,22900,9300,0.927125506,52.3,-99,2000,1199,-99,18500,52.4,-99,1989,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2005,Soybeans,168100,68000,167900,68000,0.998810232,33.3,-99,2200,5598,-99,152400,33.3,-99,2241,0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2005,"Wheat, all",85200,34500,85200,34500,1,47.8,-99,3200,4076,-99,110900,47.8,-99,3214,0.00,Central Ontario Region 3 - Ontario
35,3504,3504,2005,Barley,42500,17200,38700,15700,0.910588235,52.3,-99,2800,2025,-99,44100,52.3,-99,2809,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2005,Corn for grain,249400,100900,239200,96800,0.959101844,149.2,-99,9400,35696,-99,906700,149.2,-99,9367,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2005,Oats,26900,10900,23600,9500,0.87732342,59,-99,2200,1391,-99,21500,58.9,-99,2263,0.03,Eastern Ontario Region 4 - Ontario
35,3504,3504,2005,Soybeans,250700,101500,243600,98600,0.971679298,40.6,-99,2700,9884,-99,269000,40.6,-99,2728,0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2005,"Wheat, all",52500,21300,52500,21300,1,41.6,-99,2800,2186,-99,59500,41.6,-99,2793,0.00,Eastern Ontario Region 4 - Ontario
35,3505,3505,2005,Barley,22600,9200,21400,8700,0.946902655,54.8,-99,3000,1175,-99,25600,54.9,-99,2943,-0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2005,Corn for grain,1300,500,1300,500,1,102.9,-99,6500,136,-99,3500,104.6,-99,7000,0.08,Northern Ontario Region 5 - Ontario
35,3505,3505,2005,Oats,13600,5500,11100,4500,0.816176471,50.6,-99,1900,564,-99,8700,50.8,-99,1933,0.02,Northern Ontario Region 5 - Ontario
35,3505,3505,2005,Soybeans,1900,800,1900,800,1,37.2,-99,2500,71,-99,1900,37.4,-99,2375,-0.05,Northern Ontario Region 5 - Ontario
35,3505,3505,2005,"Wheat, all",8000,3300,8000,3300,1,45,-99,3000,361,-99,9800,45.1,-99,2970,-0.01,Northern Ontario Region 5 - Ontario
35,all,all,2005,Barley,265000,107200,250000,101200,0.943396226,53.6,-99,2900,13400,-99,291800,53.6,-99,2883,-0.01,Ontario
35,all,all,2005,Corn for grain,1600000,647500,1565000,633300,0.978125,145,-99,9100,227000,-99,5766100,145.0,-99,9105,0.00,Ontario
35,all,all,2005,Oats,125000,50600,115000,46500,0.92,58.7,-99,2200,6750,-99,104100,58.7,-99,2239,0.02,Ontario
35,all,all,2005,Soybeans,2325000,940900,2315000,936800,0.995698925,41,-99,2800,95000,-99,2585500,41.0,-99,2760,-0.01,Ontario
35,all,all,2005,"Wheat, all",985000,398600,985000,398600,1,65.8,-99,4400,64800,-99,1763500,65.8,-99,4424,0.01,Ontario
35,3501,3501,2006,Barley,11500,4600,10700,4300,0.930434783,74.5,-99,4000,799,-99,17400,74.7,-99,4047,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2006,Corn for grain,756200,306000,736700,298100,0.974213171,155.3,-99,9700,114427,-99,2906600,155.3,-99,9750,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2006,Oats,22400,9100,18500,7500,0.825892857,68.8,-99,2600,1271,-99,19600,68.7,-99,2613,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2006,Soybeans,1287400,521000,1271700,514600,0.987804878,46.8,-99,3100,59533,-99,1620200,46.8,-99,3148,0.02,Southern Ontario Region 1 - Ontario
35,3501,3501,2006,"Wheat, all",601100,243300,597200,241700,0.993511895,84.5,-99,5700,50445,-99,1372900,84.5,-99,5680,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2006,Barley,122600,49600,116900,47300,0.953507341,68.1,-99,3700,7955,-99,173200,68.0,-99,3662,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2006,Corn for grain,451600,182800,439500,177900,0.973206377,150.4,-99,9400,66118,-99,1679500,150.4,-99,9441,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2006,Oats,32400,13100,29100,11800,0.898148148,72.7,-99,2800,2119,-99,32700,72.8,-99,2771,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2006,Soybeans,546500,221200,544100,220200,0.995608417,45.5,-99,3100,24755,-99,673700,45.5,-99,3059,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2006,"Wheat, all",449100,181700,448700,181600,0.99910933,77.9,-99,5200,34929,-99,950600,77.8,-99,5235,0.01,Western Ontario Region 2 - Ontario
35,3503,3503,2006,Barley,25000,10100,24200,9800,0.968,54.4,-99,2900,1315,-99,28600,54.3,-99,2918,0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2006,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Central Ontario Region 3 - Ontario
35,3503,3503,2006,Oats,32600,13200,27500,11100,0.843558282,61.9,-99,2400,1700,-99,26200,61.8,-99,2360,-0.02,Central Ontario Region 3 - Ontario
35,3503,3503,2006,Soybeans,112300,45400,110000,44500,0.979519145,38.3,-99,2600,4217,-99,114800,38.3,-99,2580,-0.01,Central Ontario Region 3 - Ontario
35,3503,3503,2006,"Wheat, all",100500,40700,100300,40600,0.99800995,64.4,-99,4300,6460,-99,175800,64.4,-99,4330,0.01,Central Ontario Region 3 - Ontario
35,3504,3504,2006,Barley,34700,14100,32200,13000,0.92795389,56.5,-99,3000,1820,-99,39600,56.5,-99,3046,0.02,Eastern Ontario Region 4 - Ontario
35,3504,3504,2006,Corn for grain,232800,94200,224400,90800,0.963917526,151.1,-99,9500,33916,-99,861500,151.1,-99,9488,0.00,Eastern Ontario Region 4 - Ontario
35,3504,3504,2006,Oats,24400,9900,19800,8000,0.81147541,59.5,-99,2300,1181,-99,18200,59.6,-99,2275,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2006,Soybeans,199500,80700,194100,78500,0.972932331,47.1,-99,3200,9146,-99,248900,47.1,-99,3171,-0.01,Eastern Ontario Region 4 - Ontario
35,3504,3504,2006,"Wheat, all",72500,29400,72000,29100,0.993103448,53.1,-99,3600,3823,-99,104100,53.1,-99,3577,-0.01,Eastern Ontario Region 4 - Ontario
35,3505,3505,2006,Barley,27200,11000,26000,10500,0.955882353,56.2,-99,3000,1462,-99,31800,56.2,-99,3029,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2006,Corn for grain,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.0,-99,-99,-99.00,Northern Ontario Region 5 - Ontario
35,3505,3505,2006,Oats,20200,8200,15100,6100,0.747524752,71.2,-99,2700,1078,-99,16600,71.4,-99,2721,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2006,Soybeans,10200,4100,10200,4100,1,34.4,-99,2300,350,-99,9500,34.3,-99,2317,0.01,Northern Ontario Region 5 - Ontario
35,3505,3505,2006,"Wheat, all",12200,4900,11900,4800,0.975409836,54,-99,3600,642,-99,17500,53.9,-99,3646,0.01,Northern Ontario Region 5 - Ontario
35,all,all,2006,Barley,221000,89400,210000,85000,0.950226244,63.6,-99,3400,13350,-99,290700,63.6,-99,3420,0.01,Ontario
35,all,all,2006,Corn for grain,1577900,638500,1535000,621200,0.972811965,150.5,-99,9400,231000,-99,5867700,150.5,-99,9446,0.00,Ontario
35,all,all,2006,Oats,132000,53400,110000,44500,0.833333333,66.8,-99,2500,7350,-99,113400,66.8,-99,2548,0.02,Ontario
35,all,all,2006,Soybeans,2155900,872500,2130000,862000,0.987986456,46,-99,3100,98000,-99,2667100,46.0,-99,3094,0.00,Ontario
35,all,all,2006,"Wheat, all",1235400,499900,1230000,497800,0.995628946,78.3,-99,5300,96300,-99,2620800,78.3,-99,5265,-0.01,Ontario
35,3501,3501,2007,Barley,10700,4300,10600,4300,0.990654206,55.4,-99,3000,588,-99,12800,55.5,-99,2977,-0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2007,Corn for grain,1019300,412500,1000300,404800,0.981359757,137.3,-99,8600,137413,-99,3490400,137.4,-99,8623,0.00,Southern Ontario Region 1 - Ontario
35,3501,3501,2007,Oats,24400,9900,22400,9100,0.918032787,48.3,-99,1800,1085,-99,16700,48.4,-99,1835,0.02,Southern Ontario Region 1 - Ontario
35,3501,3501,2007,Soybeans,1329800,538200,1318900,533700,0.991803279,34.5,-99,2300,45554,-99,1239800,34.5,-99,2323,0.01,Southern Ontario Region 1 - Ontario
35,3501,3501,2007,"Wheat, all",251800,101900,251800,101900,1,65.3,-99,4400,16439,-99,447400,65.3,-99,4391,0.00,Southern Ontario Region 1 - Ontario
35,3502,3502,2007,Barley,100300,40600,97400,39400,0.97108674,62.8,-99,3400,6115,-99,133100,62.8,-99,3378,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2007,Corn for grain,618200,250200,606000,245200,0.980265286,128.8,-99,8100,78032,-99,1982100,128.8,-99,8084,0.00,Western Ontario Region 2 - Ontario
35,3502,3502,2007,Oats,27300,11100,25000,10100,0.915750916,73.1,-99,2800,1824,-99,28100,73.0,-99,2782,-0.01,Western Ontario Region 2 - Ontario
35,3502,3502,2007,Soybeans,566500,229200,563600,228100,0.994880847,29.3,-99,2000,16503,-99,449100,29.3,-99,1969,-0.02,Western Ontario Region 2 - Ontario
35,3502,3502,2007,"Wheat, all",371500,150300,371500,150300,1,74.2,-99,5000,27568,-99,750300,74.2,-99,4992,0.00,Western Ontario Region 2 - Ontario
35,3503,3503,2007,Barley,16700,6800,15800,6400,0.946107784,50.6,-99,2700,802,-99,17500,50.8,-99,2734,0.01,Central Ontario Region 3 - Ontario
